stitch_flat_id,stitch_stereo_id,label_umls_id,placebo,frequency_description,frequency_lower,frequency_upper,meddra_concept_type,meddra_umls_id,side_effect_name,is_placebo,sider_version,candidate_name
CID100644241,CID000644241,C0038362,,uncommon,0.001,0.01,PT,C0038362,Stomatitis,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0149745,,uncommon,0.001,0.01,PT,C0038362,Stomatitis,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0241266,,uncommon,0.001,0.01,PT,C0241266,Subcutaneous abscess,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0919671,,uncommon,0.001,0.01,PT,C0919671,Subileus,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0151602,,uncommon,0.001,0.01,PT,C0151602,Swelling face,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0039070,,uncommon,0.001,0.01,PT,C0039070,Syncope,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0039231,,common,0.01,1,PT,C0039231,Tachycardia,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0700184,,uncommon,0.001,0.01,PT,C0700184,Throat irritation,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040034,,10%,0.1,0.1,PT,C0040034,Thrombocytopenia,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040034,,12%,0.12,0.12,PT,C0040034,Thrombocytopenia,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040034,,18%,0.18,0.18,PT,C0040034,Thrombocytopenia,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040034,,30%,0.3,0.3,PT,C0040034,Thrombocytopenia,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040034,,31%,0.31,0.31,PT,C0040034,Thrombocytopenia,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040034,,42%,0.42,0.42,PT,C0040034,Thrombocytopenia,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040034,,9%,0.09,0.09,PT,C0040034,Thrombocytopenia,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040034,,very common,0.1,1,PT,C0040034,Thrombocytopenia,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0836924,,uncommon,0.001,0.01,PT,C0836924,Thrombocytosis,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040053,,uncommon,0.001,0.01,PT,C0040053,Thrombosis,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040147,,uncommon,0.001,0.01,PT,C0040147,Thyroiditis,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040259,,uncommon,0.001,0.01,PT,C0040259,Tinea pedis,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040264,,common,0.01,1,PT,C0040264,Tinnitus,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0040822,,uncommon,0.001,0.01,PT,C0040822,Tremor,FALSE,4.1,nilotinib
CID100644241,CID000644241,C1141948,,uncommon,0.001,0.01,PT,C1141948,Troponin increased,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0041364,,rare,0,0.001,PT,C0041364,Tumour lysis syndrome,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0041912,,common,0.01,1,PT,C0041912,Upper respiratory tract infection,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042024,,uncommon,0.001,0.01,PT,C0042024,Urinary incontinence,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042029,,uncommon,0.001,0.01,PT,C0042029,Urinary tract infection,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042109,,common,0.01,1,PT,C0042109,Urticaria,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0242973,,uncommon,0.001,0.01,PT,C0242973,Ventricular dysfunction,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0151636,,common,0.01,1,PT,C0151636,Ventricular extrasystoles,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042571,,common,0.01,1,PT,C0042571,Vertigo,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0344232,,uncommon,0.001,0.01,PT,C0344232,Vision blurred,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0234632,,uncommon,0.001,0.01,PT,C0234632,Visual acuity reduced,FALSE,4.1,nilotinib
CID100644241,CID000644241,C3665347,,uncommon,0.001,0.01,PT,C3665347,Visual impairment,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042963,,0%,0,0,PT,C0042963,Vomiting,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042963,,1%,0,0.01,PT,C0042963,Vomiting,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042963,,1%,0.01,0.01,PT,C0042963,Vomiting,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042963,,10%,0.1,0.1,PT,C0042963,Vomiting,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042963,,18%,0.18,0.18,PT,C0042963,Vomiting,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042963,,6%,0.06,0.06,PT,C0042963,Vomiting,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0042963,,9%,0.09,0.09,PT,C0042963,Vomiting,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0043096,,common,0.01,1,PT,C0043096,Weight decreased,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0043094,,common,0.01,1,PT,C0043094,Weight increased,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0043144,,uncommon,0.001,0.01,PT,C0043144,Wheezing,FALSE,4.1,nilotinib
CID100644241,CID000644241,C0043349,,common,0.01,1,PT,C0043349,Xerophthalmia,FALSE,4.1,nilotinib
CID124826799,CID024826799,C0000737,,10%,0.1,0.1,PT,C0000737,Abdominal pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0000737,,11%,0.11,0.11,PT,C0000737,Abdominal pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0000737,,3.6%,0.036,0.036,PT,C0000737,Abdominal pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0000737,,34%,0.34,0.34,PT,C0000737,Abdominal pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0000737,,40%,0.4,0.4,PT,C0000737,Abdominal pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0000737,,44%,0.44,0.44,PT,C0000737,Abdominal pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0000737,,49%,0.49,0.49,PT,C0000737,Abdominal pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0000737,,6%,0.06,0.06,PT,C0000737,Abdominal pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0000737,,8%,0.08,0.08,PT,C0000737,Abdominal pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0027051,,2.9%,0.029,0.029,PT,C0948089,Acute coronary syndrome,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151905,,12%,0.12,0.12,PT,C0151905,Alanine aminotransferase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151905,,53%,0.53,0.53,PT,C0151905,Alanine aminotransferase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151905,,6%,0.06,0.06,PT,C0151905,Alanine aminotransferase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151905,,8%,0.08,0.08,PT,C0151905,Alanine aminotransferase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0859978,,0%,0,0,PT,C0859978,Amylase decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0859978,,1%,0,0.01,PT,C0859978,Amylase decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0859978,,2%,0.02,0.02,PT,C0859978,Amylase decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151479,,1%,0,0.01,PT,C0151479,Amylase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151479,,3%,0.03,0.03,PT,C0151479,Amylase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0002871,,20%,0.2,0.2,PT,C0002871,Anaemia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0002871,,26%,0.26,0.26,PT,C0002871,Anaemia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0002871,,34%,0.34,0.34,PT,C0002871,Anaemia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0002871,,48%,0.48,0.48,PT,C0002871,Anaemia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0002871,,55%,0.55,0.55,PT,C0002871,Anaemia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0002871,,9%,0.09,0.09,PT,C0002871,Anaemia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0003862,,0%,0,0,PT,C0003862,Arthralgia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0003862,,1%,0.01,0.01,PT,C0003862,Arthralgia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0003862,,13%,0.13,0.13,PT,C0003862,Arthralgia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0003862,,19%,0.19,0.19,PT,C0003862,Arthralgia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0003862,,2%,0.02,0.02,PT,C0003862,Arthralgia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0003862,,26%,0.26,0.26,PT,C0003862,Arthralgia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0003862,,31%,0.31,0.31,PT,C0003862,Arthralgia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151904,,2%,0.02,0.02,PT,C0151904,Aspartate aminotransferase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151904,,3%,0.03,0.03,PT,C0151904,Aspartate aminotransferase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151904,,4%,0.04,0.04,PT,C0151904,Aspartate aminotransferase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151904,,41%,0.41,0.41,PT,C0151904,Aspartate aminotransferase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004093,,3%,0.03,0.03,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004093,,31%,0.31,0.31,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004093,,35%,0.35,0.35,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004093,,36%,0.36,0.36,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004093,,39%,0.39,0.39,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004093,,5%,0.05,0.05,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004093,,6%,0.06,0.06,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,3%,0.03,0.03,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,31%,0.31,0.31,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,35%,0.35,0.35,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,36%,0.36,0.36,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,39%,0.39,0.39,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,5%,0.05,0.05,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,6%,0.06,0.06,PT,C0004093,Asthenia,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004604,,0%,0,0,PT,C0004604,Back pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004604,,1%,0.01,0.01,PT,C0004604,Back pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004604,,11%,0.11,0.11,PT,C0004604,Back pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004604,,13%,0.13,0.13,PT,C0004604,Back pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004604,,15%,0.15,0.15,PT,C0004604,Back pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004604,,16%,0.16,0.16,PT,C0004604,Back pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0004604,,2%,0.02,0.02,PT,C0004604,Back pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860864,,1%,0.01,0.01,PT,C0853777,Blood albumin decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860864,,28%,0.28,0.28,PT,C0853777,Blood albumin decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151849,,1%,0.01,0.01,PT,C0852911,Blood alkaline phosphatase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151849,,2%,0.02,0.02,PT,C0852911,Blood alkaline phosphatase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151849,,37%,0.37,0.37,PT,C0852911,Blood alkaline phosphatase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151849,,4%,0.04,0.04,PT,C0852911,Blood alkaline phosphatase increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0311468,,1%,0.01,0.01,PT,C0311468,Blood bilirubin increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0311468,,19%,0.19,0.19,PT,C0311468,Blood bilirubin increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860967,,1%,0.01,0.01,PT,C3665624,Blood calcium decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860967,,52%,0.52,0.52,PT,C3665624,Blood calcium decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151578,,1%,0,0.01,PT,C0235431,Blood creatinine increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151578,,7%,0.07,0.07,PT,C0235431,Blood creatinine increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C1704381,,0%,0,0,PT,C0595883,Blood glucose decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C1704381,,24%,0.24,0.24,PT,C0595883,Blood glucose decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860803,,0%,0,0,PT,C0595877,Blood glucose increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860803,,5%,0.05,0.05,PT,C0595877,Blood glucose increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860803,,58%,0.58,0.58,PT,C0595877,Blood glucose increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860803,,6%,0.06,0.06,PT,C0595877,Blood glucose increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860803,,7%,0.07,0.07,PT,C0595877,Blood glucose increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0920102,,57%,0.57,0.57,PT,C0877517,Blood phosphorus decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0920102,,6%,0.06,0.06,PT,C0877517,Blood phosphorus decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0920102,,7%,0.07,0.07,PT,C0877517,Blood phosphorus decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0920102,,8%,0.08,0.08,PT,C0877517,Blood phosphorus decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0920102,,9%,0.09,0.09,PT,C0877517,Blood phosphorus decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860866,,1%,0,0.01,PT,C0853761,Blood potassium decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860866,,16%,0.16,0.16,PT,C0853761,Blood potassium decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860866,,2%,0.02,0.02,PT,C0853761,Blood potassium decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0860866,,4%,0.04,0.04,PT,C0853761,Blood potassium decreased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0856882,,1%,0.01,0.01,PT,C0853760,Blood potassium increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0856882,,15%,0.15,0.15,PT,C0853760,Blood potassium increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0856882,,2%,0.02,0.02,PT,C0853760,Blood potassium increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0856882,,3%,0.03,0.03,PT,C0853760,Blood potassium increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0595879,,1%,0,0.01,PT,C0595878,Blood sodium increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0595879,,10%,0.1,0.1,PT,C0595878,Blood sodium increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015967,,0%,0,0,PT,C0015967,Body temperature increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015967,,1%,0.01,0.01,PT,C0015967,Body temperature increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015967,,23%,0.23,0.23,PT,C0015967,Body temperature increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015967,,25%,0.25,0.25,PT,C0015967,Body temperature increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015967,,3%,0.03,0.03,PT,C0015967,Body temperature increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015967,,3.3%,0.033,0.033,PT,C0015967,Body temperature increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015967,,31%,0.31,0.31,PT,C0015967,Body temperature increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015967,,32%,0.32,0.32,PT,C0015967,Body temperature increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015967,,5%,0.05,0.05,PT,C0015967,Body temperature increased,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151825,,1%,0,0.01,PT,C0151825,Bone pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151825,,1%,0.01,0.01,PT,C0151825,Bone pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151825,,11%,0.11,0.11,PT,C0151825,Bone pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151825,,12%,0.12,0.12,PT,C0151825,Bone pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151825,,3%,0.03,0.03,PT,C0151825,Bone pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151825,,9%,0.09,0.09,PT,C0151825,Bone pain,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0018801,,15%,0.15,0.15,PT,C0018801,Cardiac failure,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0018801,,3%,0.03,0.03,PT,C0018801,Cardiac failure,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0018801,,4%,0.04,0.04,PT,C0018801,Cardiac failure,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0018801,,6%,0.06,0.06,PT,C0018801,Cardiac failure,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0018801,,7%,0.07,0.07,PT,C0018801,Cardiac failure,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0018801,,8%,0.08,0.08,PT,C0018801,Cardiac failure,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0007642,,0%,0,0,PT,C0007642,Cellulitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0007642,,1%,0.01,0.01,PT,C0007642,Cellulitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0007642,,11%,0.11,0.11,PT,C0007642,Cellulitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0007642,,2%,0.02,0.02,PT,C0007642,Cellulitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0007642,,3%,0.03,0.03,PT,C0007642,Cellulitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0007642,,4%,0.04,0.04,PT,C0007642,Cellulitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0085593,,0%,0,0,PT,C0085593,Chills,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0085593,,11%,0.11,0.11,PT,C0085593,Chills,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0085593,,13%,0.13,0.13,PT,C0085593,Chills,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0085593,,2%,0.02,0.02,PT,C0085593,Chills,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0085593,,7%,0.07,0.07,PT,C0085593,Chills,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0085593,,9%,0.09,0.09,PT,C0085593,Chills,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0009806,,0%,0,0,PT,C0009806,Constipation,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0009806,,2%,0.02,0.02,PT,C0009806,Constipation,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0009806,,24%,0.24,0.24,PT,C0009806,Constipation,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0009806,,26%,0.26,0.26,PT,C0009806,Constipation,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0009806,,3%,0.03,0.03,PT,C0009806,Constipation,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0009806,,37%,0.37,0.37,PT,C0009806,Constipation,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0009806,,47%,0.47,0.47,PT,C0009806,Constipation,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0010200,,0%,0,0,PT,C0010200,Cough,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0010200,,12%,0.12,0.12,PT,C0010200,Cough,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0010200,,17%,0.17,0.17,PT,C0010200,Cough,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0010200,,18%,0.18,0.18,PT,C0010200,Cough,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0010200,,6%,0.06,0.06,PT,C0010200,Cough,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0232462,,0%,0,0,PT,C0232462,Decreased appetite,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0232462,,1%,0,0.01,PT,C0232462,Decreased appetite,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0232462,,1%,0.01,0.01,PT,C0232462,Decreased appetite,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0232462,,12%,0.12,0.12,PT,C0232462,Decreased appetite,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0232462,,31%,0.31,0.31,PT,C0232462,Decreased appetite,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0232462,,8%,0.08,0.08,PT,C0232462,Decreased appetite,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015230,,11%,0.11,0.11,PT,C0011603,Dermatitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015230,,34%,0.34,0.34,PT,C0011603,Dermatitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015230,,39%,0.39,0.39,PT,C0011603,Dermatitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015230,,48%,0.48,0.48,PT,C0011603,Dermatitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015230,,5%,0.05,0.05,PT,C0011603,Dermatitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015230,,54%,0.54,0.54,PT,C0011603,Dermatitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015230,,6%,0.06,0.06,PT,C0011603,Dermatitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015230,,8%,0.08,0.08,PT,C0011603,Dermatitis,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0011991,,0%,0,0,PT,C0011991,Diarrhoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0011991,,1%,0.01,0.01,PT,C0011991,Diarrhoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0011991,,1.6%,0.016,0.016,PT,C0011991,Diarrhoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0011991,,13%,0.13,0.13,PT,C0011991,Diarrhoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0011991,,16%,0.16,0.16,PT,C0011991,Diarrhoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0011991,,18%,0.18,0.18,PT,C0011991,Diarrhoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0011991,,26%,0.26,0.26,PT,C0011991,Diarrhoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0011991,,3%,0.03,0.03,PT,C0011991,Diarrhoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0012833,,0%,0,0,PT,C0012833,Dizziness,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0012833,,11%,0.11,0.11,PT,C0012833,Dizziness,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0012833,,3%,0.03,0.03,PT,C0012833,Dizziness,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0012833,,5%,0.05,0.05,PT,C0012833,Dizziness,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151908,,0%,0,0,PT,C0151908,Dry skin,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151908,,1%,0.01,0.01,PT,C0151908,Dry skin,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151908,,2%,0.02,0.02,PT,C0151908,Dry skin,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151908,,24%,0.24,0.24,PT,C0151908,Dry skin,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151908,,25%,0.25,0.25,PT,C0151908,Dry skin,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151908,,27%,0.27,0.27,PT,C0151908,Dry skin,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0151908,,39%,0.39,0.39,PT,C0151908,Dry skin,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0013404,,0%,0,0,PT,C0013404,Dyspnoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0013404,,11%,0.11,0.11,PT,C0013404,Dyspnoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0013404,,15%,0.15,0.15,PT,C0013404,Dyspnoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0013404,,2%,0.02,0.02,PT,C0013404,Dyspnoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0013404,,21%,0.21,0.21,PT,C0013404,Dyspnoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0013404,,6%,0.06,0.06,PT,C0013404,Dyspnoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0013404,,7%,0.07,0.07,PT,C0013404,Dyspnoea,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,3%,0.03,0.03,PT,C0015672,Fatigue,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,31%,0.31,0.31,PT,C0015672,Fatigue,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,35%,0.35,0.35,PT,C0015672,Fatigue,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,36%,0.36,0.36,PT,C0015672,Fatigue,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,39%,0.39,0.39,PT,C0015672,Fatigue,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,5%,0.05,0.05,PT,C0015672,Fatigue,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0015672,,6%,0.06,0.06,PT,C0015672,Fatigue,FALSE,4.1,ponatinib
CID124826799,CID024826799,C0746883,,1%,0,0.01,PT,C0746883,Febrile neutropenia,FALSE,4.1,ponatinib
